Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,119.72000122070312,122.5199966430664,119.41999816894531,122.0,114.2115249633789,1707496
2020-01-03,120.18000030517578,120.9800033569336,119.37999725341797,120.45999908447266,112.76983642578125,1929766
2020-01-06,119.22000122070312,119.9800033569336,118.0,119.55999755859375,111.92729949951172,1838328
2020-01-07,120.05999755859375,121.19999694824219,119.68000030517578,120.0999984741211,112.43282318115234,1951018
2020-01-08,119.4000015258789,121.45999908447266,118.37999725341797,120.81999969482422,113.10685729980469,2044239
2020-01-09,122.30000305175781,123.33999633789062,122.04000091552734,123.16000366210938,115.29747772216797,2354193
2020-01-10,123.87999725341797,124.30000305175781,123.23999786376953,123.76000213623047,115.85917663574219,1464936
2020-01-13,124.0199966430664,124.31999969482422,123.37999725341797,123.76000213623047,115.85917663574219,1456615
2020-01-14,123.95999908447266,124.22000122070312,123.12000274658203,123.5999984741211,115.70938110351562,1727071
2020-01-15,123.58000183105469,124.04000091552734,122.54000091552734,123.0,115.14768981933594,1784830
2020-01-16,123.0999984741211,123.44000244140625,121.76000213623047,122.44000244140625,114.62344360351562,1473122
2020-01-17,123.5,125.95999908447266,123.41999816894531,125.95999908447266,117.91873168945312,3059906
2020-01-20,126.0,126.13999938964844,125.23999786376953,125.66000366210938,117.63787841796875,1121581
2020-01-21,125.12000274658203,126.19999694824219,124.33999633789062,126.19999694824219,118.14340209960938,1604873
2020-01-22,126.76000213623047,126.9800033569336,125.83999633789062,126.5999984741211,118.51787567138672,1987251
2020-01-23,125.69999694824219,125.83999633789062,123.83999633789062,123.83999633789062,115.93406677246094,2077357
2020-01-24,125.5,127.0,125.4800033569336,126.9000015258789,118.79871368408203,2038873
2020-01-27,124.54000091552734,125.45999908447266,122.12000274658203,122.45999908447266,114.64216613769531,3436180
2020-01-28,121.33999633789062,122.05999755859375,117.27999877929688,119.83999633789062,112.18942260742188,4511982
2020-01-29,119.91999816894531,120.18000030517578,119.12000274658203,120.0,112.33921813964844,2208420
2020-01-30,118.4000015258789,119.16000366210938,117.81999969482422,118.18000030517578,110.63539123535156,2959833
2020-01-31,118.86000061035156,119.83999633789062,117.81999969482422,117.81999969482422,110.29838562011719,3235383
2020-02-03,118.91999816894531,120.22000122070312,118.13999938964844,120.0,112.33921813964844,2494104
2020-02-04,120.41999816894531,123.05999755859375,120.30000305175781,122.9800033569336,115.12897491455078,2470427
2020-02-05,122.66000366210938,125.18000030517578,122.54000091552734,124.5999984741211,116.64553833007812,2730518
2020-02-06,125.08000183105469,125.22000122070312,123.16000366210938,124.41999816894531,116.47704315185547,2001144
2020-02-07,123.66000366210938,124.55999755859375,123.37999725341797,124.08000183105469,116.15874481201172,2168880
2020-02-10,123.5199966430664,123.80000305175781,123.05999755859375,123.66000366210938,115.76555633544922,1539557
2020-02-11,124.54000091552734,125.81999969482422,124.0,125.36000061035156,117.3570327758789,1896258
2020-02-12,125.0999984741211,127.0999984741211,125.05999755859375,126.81999969482422,118.72382354736328,1859593
2020-02-13,126.62000274658203,126.9000015258789,124.0199966430664,126.80000305175781,118.70510864257812,2102326
2020-02-14,126.69999694824219,127.13999938964844,125.94000244140625,127.13999938964844,119.02339172363281,1536676
2020-02-17,127.5,127.80000305175781,126.73999786376953,127.4000015258789,119.26679229736328,1038671
2020-02-18,126.5,127.58000183105469,126.12000274658203,127.31999969482422,119.19190216064453,1873726
2020-02-19,127.76000213623047,129.60000610351562,127.05999755859375,129.44000244140625,121.17656707763672,1916597
2020-02-20,129.5800018310547,129.5800018310547,127.80000305175781,127.80000305175781,119.6412582397461,2041776
2020-02-21,127.23999786376953,128.36000061035156,125.36000061035156,126.16000366210938,118.10596466064453,2835348
2020-02-24,122.12000274658203,123.16000366210938,120.18000030517578,121.23999786376953,113.50004577636719,4286988
2020-02-25,122.12000274658203,122.80000305175781,118.5199966430664,119.27999877929688,111.66517639160156,3551834
2020-02-26,118.4000015258789,119.63999938964844,113.5999984741211,118.76000213623047,111.17837524414062,5132531
2020-02-27,115.76000213623047,117.13999938964844,113.27999877929688,115.54000091552734,108.16393280029297,5574865
2020-02-28,111.26000213623047,112.5,109.30000305175781,111.55999755859375,104.43801879882812,9255786
2020-03-02,113.0,114.87999725341797,109.08000183105469,111.0,103.91376495361328,5680000
2020-03-03,110.0999984741211,115.68000030517578,110.0999984741211,112.94000244140625,105.72992706298828,5522488
2020-03-04,112.04000091552734,113.83999633789062,110.9000015258789,111.5,104.38184356689453,4369159
2020-03-05,112.0,112.30000305175781,109.0999984741211,110.23999786376953,103.20228576660156,4206723
2020-03-06,107.5,108.55999755859375,105.04000091552734,107.5199966430664,100.65592956542969,6048024
2020-03-09,100.0,102.0999984741211,97.47000122070312,98.94000244140625,92.6236801147461,10766037
2020-03-10,100.41999816894531,104.5,99.88999938964844,100.66000366210938,94.23387145996094,10148677
2020-03-11,101.23999786376953,102.72000122070312,100.0,100.63999938964844,94.21514892578125,6450756
2020-03-12,95.20999908447266,97.02999877929688,90.58999633789062,90.9000015258789,85.09695434570312,13618787
2020-03-13,93.37999725341797,99.2699966430664,90.22000122070312,92.66999816894531,86.75395965576172,10929316
2020-03-16,86.5199966430664,92.66000366210938,82.12999725341797,89.76000213623047,84.02973175048828,13189466
2020-03-17,92.5,95.20999908447266,86.6500015258789,92.36000061035156,86.4637451171875,9619836
2020-03-18,89.38999938964844,90.13999938964844,85.66000366210938,89.06999969482422,83.38378143310547,7020653
2020-03-19,88.19999694824219,90.69000244140625,84.0199966430664,87.62999725341797,82.03571319580078,8012428
2020-03-20,91.6500015258789,94.5199966430664,89.0,91.26000213623047,85.43397521972656,10777435
2020-03-23,86.80999755859375,95.76000213623047,86.22000122070312,92.13999938964844,86.25778198242188,6887871
2020-03-24,97.0999984741211,99.31999969482422,95.0999984741211,99.31999969482422,92.97942352294922,6617752
2020-03-25,102.13999938964844,102.58000183105469,94.72000122070312,99.0,92.67984771728516,5773778
2020-03-26,96.55000305175781,103.95999908447266,96.5,103.95999908447266,97.32320404052734,5820230
2020-03-27,102.22000122070312,104.04000091552734,98.8499984741211,99.87000274658203,93.49431610107422,4245574
2020-03-30,101.0199966430664,102.18000030517578,99.19999694824219,102.18000030517578,95.6568374633789,3078636
2020-03-31,104.08000183105469,104.5199966430664,100.30000305175781,102.80000305175781,96.23725891113281,3898272
2020-04-01,99.5,100.66000366210938,97.22000122070312,98.0999984741211,91.8373031616211,4154922
2020-04-02,98.45999908447266,98.69000244140625,95.05999755859375,97.2300033569336,91.0228500366211,4141403
2020-04-03,96.55000305175781,97.83999633789062,96.19999694824219,97.3499984741211,91.13517761230469,2925187
2020-04-06,100.69999694824219,102.31999969482422,99.5,101.4000015258789,94.9266357421875,3345981
2020-04-07,104.86000061035156,105.5999984741211,102.31999969482422,103.68000030517578,97.06108093261719,3640581
2020-04-08,104.0999984741211,105.23999786376953,103.27999877929688,105.0,98.29681396484375,2903942
2020-04-09,107.5,111.26000213623047,105.95999908447266,110.0,102.97760772705078,5230324
2020-04-14,112.5999984741211,114.86000061035156,112.0,112.0,104.84993743896484,4216307
2020-04-15,111.5,111.62000274658203,106.81999969482422,108.30000305175781,101.38613891601562,4296678
2020-04-16,110.0999984741211,111.05999755859375,109.08000183105469,110.0999984741211,103.07122802734375,2778777
2020-04-17,113.0199966430664,114.27999877929688,112.16000366210938,113.05999755859375,105.84225463867188,4543809
2020-04-20,113.9800033569336,114.19999694824219,110.27999877929688,113.73999786376953,106.47885131835938,2405989
2020-04-21,110.5,111.37999725341797,105.55999755859375,106.27999877929688,99.4950942993164,4127784
2020-04-22,108.69999694824219,109.30000305175781,107.30000305175781,108.23999786376953,101.32997131347656,2932900
2020-04-23,108.26000213623047,109.31999969482422,106.12000274658203,108.12000274658203,101.21763610839844,2889458
2020-04-24,106.22000122070312,108.05999755859375,105.13999938964844,106.68000030517578,99.86955261230469,2890515
2020-04-27,109.0,109.5,107.16000366210938,107.80000305175781,100.91805267333984,2106179
2020-04-28,107.66000366210938,110.12000274658203,107.5999984741211,108.83999633789062,101.89166259765625,3037613
2020-04-29,109.0,109.9000015258789,107.18000030517578,109.80000305175781,102.7903823852539,2539753
2020-04-30,110.83999633789062,111.80000305175781,108.08000183105469,108.94000244140625,101.98528289794922,4692164
2020-05-04,106.19999694824219,107.27999877929688,105.27999877929688,106.87999725341797,100.0567855834961,4430812
2020-05-05,107.66000366210938,108.55999755859375,105.45999908447266,108.44000244140625,101.51720428466797,3028444
2020-05-06,107.9000015258789,108.4000015258789,104.83999633789062,105.30000305175781,98.5776596069336,3919584
2020-05-07,105.94000244140625,108.54000091552734,105.62000274658203,107.33999633789062,100.4874267578125,3719688
2020-05-08,108.04000091552734,108.31999969482422,106.94000244140625,107.73999786376953,100.86188507080078,2425684
2020-05-11,107.86000061035156,107.9000015258789,105.33999633789062,106.63999938964844,99.83211517333984,2215143
2020-05-12,106.08000183105469,107.54000091552734,105.76000213623047,106.86000061035156,100.0380630493164,2297826
2020-05-13,106.9800033569336,107.72000122070312,105.4800033569336,106.0,99.23297119140625,2953879
2020-05-14,104.41999816894531,105.27999877929688,101.80000305175781,103.9000015258789,97.26702880859375,3940796
2020-05-15,104.86000061035156,105.4800033569336,103.31999969482422,103.73999786376953,97.11724090576172,3448264
2020-05-18,106.22000122070312,108.23999786376953,105.77999877929688,107.36000061035156,100.50614166259766,3136204
2020-05-19,108.45999908447266,109.19999694824219,106.77999877929688,108.08000183105469,101.18018341064453,3456418
2020-05-20,107.77999877929688,110.54000091552734,107.54000091552734,110.19999694824219,103.16484069824219,2928298
2020-05-21,108.36000061035156,108.36000061035156,106.4000015258789,106.77999877929688,101.41725158691406,2160165
2020-05-22,104.86000061035156,106.77999877929688,104.55999755859375,106.37999725341797,101.0373306274414,2466986
2020-05-25,107.5,111.76000213623047,107.31999969482422,111.5999984741211,105.99517059326172,2617792
2020-05-26,113.4000015258789,113.54000091552734,110.5999984741211,110.9800033569336,105.40631103515625,2903668
2020-05-27,111.16000366210938,112.94000244140625,110.66000366210938,111.83999633789062,106.22311401367188,3238084
2020-05-28,111.9000015258789,113.26000213623047,110.86000061035156,112.5999984741211,106.94495391845703,2724151
2020-05-29,111.80000305175781,115.27999877929688,111.22000122070312,113.5,107.79975891113281,8886659
2020-06-02,116.9000015258789,117.0,112.86000061035156,115.94000244140625,110.1172103881836,4767770
2020-06-03,117.0,119.4000015258789,116.0199966430664,119.04000091552734,113.0615234375,4160300
2020-06-04,118.58000183105469,120.5999984741211,118.0199966430664,119.5999984741211,113.59339141845703,3330477
2020-06-05,120.19999694824219,121.37999725341797,118.12000274658203,121.13999938964844,115.0560531616211,4454407
2020-06-08,120.62000274658203,120.95999908447266,118.41999816894531,120.22000122070312,114.18225860595703,2824410
2020-06-09,120.4800033569336,121.76000213623047,119.73999786376953,120.68000030517578,114.61915588378906,3690623
2020-06-10,121.4000015258789,122.37999725341797,119.94000244140625,120.45999908447266,114.41019439697266,2326294
2020-06-11,118.55999755859375,119.86000061035156,116.37999725341797,116.37999725341797,110.53511810302734,3438234
2020-06-12,115.30000305175781,118.08000183105469,113.83999633789062,115.30000305175781,109.50935363769531,3261941
