Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,104.92990112304688,107.18354797363281,104.92990112304688,106.94917297363281,89.96332550048828,1891185
2020-01-03,106.0296859741211,106.17391967773438,104.11859130859375,104.89384460449219,88.23443603515625,2258980
2020-01-06,103.84815216064453,104.76763916015625,102.8565444946289,104.40705871582031,87.82495880126953,1875474
2020-01-07,104.92990112304688,105.65106964111328,104.10055541992188,105.07413482666016,88.3860855102539,2500531
2020-01-08,104.56932067871094,105.70515441894531,103.39742279052734,105.5068359375,88.75005340576172,2017445
2020-01-09,106.53450012207031,106.85902404785156,106.24603271484375,106.73281860351562,89.78133392333984,1925148
2020-01-10,106.60662078857422,106.69676208496094,104.56932067871094,104.56932067871094,87.9614486694336,2282447
2020-01-13,105.21836853027344,105.36260223388672,103.5055923461914,104.35296630859375,87.77945709228516,2164232
2020-01-14,104.31690979003906,105.38063049316406,103.7219467163086,104.92990112304688,88.26476287841797,1798018
2020-01-15,104.73158264160156,105.21836853027344,104.29888153076172,104.3349380493164,87.76428985595703,1513858
2020-01-16,104.0284423828125,104.62340545654297,103.6858901977539,104.62340545654297,88.00695037841797,1770670
2020-01-17,105.11019134521484,105.56092071533203,104.87581634521484,105.56092071533203,88.79556274414062,2691331
2020-01-20,105.18231201171875,105.74121856689453,104.89384460449219,105.30851745605469,88.58324432373047,1165114
2020-01-21,105.05610656738281,105.86741638183594,104.443115234375,105.65106964111328,88.87139129638672,1379995
2020-01-22,105.77727508544922,106.42632293701172,104.53325653076172,104.58734893798828,87.97660827636719,1897278
2020-01-23,104.1366195678711,104.96595764160156,103.79405975341797,104.20873260498047,87.65813446044922,1850273
2020-01-24,104.83975219726562,106.89508056640625,104.82172393798828,106.30011749267578,89.4173583984375,2490364
2020-01-27,104.92990112304688,105.03807830810547,103.36135864257812,103.5055923461914,87.06665802001953,2990899
2020-01-28,104.11859130859375,104.3709945678711,103.03683471679688,103.99238586425781,87.47614288330078,2042223
2020-01-29,103.9202651977539,105.18231201171875,103.6858901977539,104.8577880859375,88.20409393310547,1774195
2020-01-30,103.93829345703125,103.93829345703125,102.2435531616211,102.53202056884766,86.24771881103516,2262370
2020-01-31,102.67625427246094,102.91062927246094,100.44063568115234,100.63895416259766,84.65530395507812,3002914
2020-02-03,100.3504867553711,101.0716552734375,99.80960845947266,100.26033782958984,84.33682250976562,2642144
2020-02-04,101.01757049560547,101.84690856933594,100.656982421875,101.84690856933594,85.67141723632812,2589069
2020-02-05,100.22428131103516,103.09092712402344,99.50311279296875,102.51399230957031,86.23255157470703,4317314
2020-02-06,99.95384216308594,100.06201934814453,97.2855224609375,97.97063446044922,85.66996002197266,3560251
2020-02-07,97.71822357177734,98.33121490478516,97.10523223876953,97.62808227539062,85.37042999267578,2733345
2020-02-10,97.3576431274414,98.0427474975586,97.26749420166016,97.62808227539062,85.37042999267578,1739582
2020-02-11,97.89851379394531,99.10647583007812,96.92494201660156,98.65574645996094,86.2690658569336,2743204
2020-02-12,98.98027038574219,99.1785888671875,98.2230453491211,98.78194427490234,86.3794174194336,1784931
2020-02-13,98.38530731201172,98.99829864501953,96.34800720214844,96.60041809082031,84.4718017578125,2922198
2020-02-14,96.72661590576172,97.08720397949219,95.98741912841797,96.14968872070312,84.0776596069336,1998648
2020-02-17,96.13165283203125,97.37567138671875,95.93333435058594,97.24946594238281,85.03935241699219,1392102
2020-02-18,96.2939224243164,96.5643539428711,95.62683868408203,96.31195068359375,84.21955108642578,1714581
2020-02-19,96.49224090576172,96.85282135009766,95.78910064697266,96.34800720214844,84.25106811523438,1676507
2020-02-20,96.25785827636719,97.01508331298828,95.77107238769531,95.77107238769531,83.74657440185547,1729841
2020-02-21,95.37442779541016,95.96939086914062,94.27465057373047,94.95975494384766,83.03711700439453,2891179
2020-02-24,92.39961242675781,92.63399505615234,90.34428405761719,90.957275390625,79.53717803955078,4268376
2020-02-25,91.22771453857422,91.3719482421875,89.22647857666016,89.4788818359375,78.24440002441406,3761172
2020-02-26,88.8388442993164,89.5870590209961,86.38687896728516,88.79377746582031,77.64531707763672,5761415
2020-02-27,86.99085235595703,87.91935729980469,85.160888671875,87.17115020751953,76.22640991210938,6076933
2020-02-28,83.79969024658203,84.88143920898438,81.95169830322266,84.01603698730469,73.46744537353516,9857623
2020-03-02,83.82672882080078,85.86402893066406,81.49195098876953,82.6097640991211,72.23772430419922,6949694
2020-03-03,83.06950378417969,85.16990661621094,82.2762222290039,82.9252700805664,72.51362609863281,5803331
2020-03-04,82.82611083984375,83.34896087646484,82.05085754394531,82.89823150634766,72.48998260498047,4411473
2020-03-05,83.29486846923828,83.4481201171875,80.31104278564453,81.20348358154297,71.00801849365234,4642410
2020-03-06,79.32844543457031,80.29300689697266,78.02133178710938,78.57122039794922,68.70624542236328,6328163
2020-03-09,72.11676788330078,74.96538543701172,71.24235534667969,72.55848693847656,63.44844055175781,10740385
2020-03-10,73.49600219726562,76.16432189941406,71.98155212402344,72.09873962402344,63.046417236328125,9524718
2020-03-11,73.01823425292969,74.3974609375,71.31446838378906,71.8553466796875,62.83357620239258,7632725
2020-03-12,68.51093292236328,69.06983947753906,62.732574462890625,62.732574462890625,54.8562126159668,13475422
2020-03-13,64.61663055419922,68.40275573730469,61.26319885253906,62.732574462890625,54.8562126159668,11643903
2020-03-16,59.04560470581055,61.72294235229492,56.41334533691406,59.424217224121094,51.963233947753906,12226983
2020-03-17,62.44411087036133,62.57932662963867,57.2426872253418,60.98374557495117,53.32695388793945,8742786
2020-03-18,58.59487533569336,59.0275764465332,54.30392837524414,54.880863189697266,47.990318298339844,8766555
2020-03-19,54.763671875,58.14414596557617,52.978782653808594,54.88987731933594,47.99820327758789,6102553
2020-03-20,58.180206298828125,62.18268585205078,57.945823669433594,60.3887825012207,52.80669403076172,9674299
2020-03-23,57.693416595458984,63.64305114746094,56.79195785522461,61.21812438964844,53.53190612792969,6625998
2020-03-24,65.31976318359375,68.2945785522461,64.62564086914062,68.2945785522461,59.71988296508789,7649517
2020-03-25,70.04341125488281,70.76457977294922,65.93275451660156,68.91658782958984,60.2637939453125,6274730
2020-03-26,67.15874481201172,69.56564331054688,66.76210021972656,69.16899871826172,60.48451232910156,5181190
2020-03-27,67.51932525634766,68.58304595947266,65.14849090576172,65.76148223876953,57.50482940673828,5194118
2020-03-30,66.21221160888672,67.8438491821289,65.01326751708984,67.8438491821289,59.325748443603516,3511642
2020-03-31,68.7813720703125,71.15220642089844,67.93399810791016,69.83607482910156,61.067840576171875,5633449
2020-04-01,67.6094741821289,67.90695190429688,66.17615509033203,66.72604370117188,58.3482780456543,4742017
2020-04-02,66.6629409790039,69.547607421875,66.43757629394531,68.87151336669922,60.22437286376953,5578751
2020-04-03,68.62812042236328,69.74593353271484,68.21344757080078,68.80841064453125,60.1692008972168,3635787
2020-04-06,72.02662658691406,73.9737777709961,71.67505645751953,73.91969299316406,64.63874053955078,4426648
2020-04-07,76.49786376953125,78.14753723144531,75.77669525146484,76.15531158447266,66.59365844726562,5676250
2020-04-08,75.30793762207031,75.30793762207031,72.55848693847656,73.81151580810547,64.54413604736328,4299790
2020-04-09,74.60479736328125,75.58739471435547,72.48636627197266,73.3247299194336,64.11847686767578,4790520
2020-04-14,74.49662780761719,75.4521713256836,73.333740234375,74.63184356689453,65.261474609375,3012294
2020-04-15,74.64086151123047,74.7039566040039,70.33187866210938,70.81867218017578,61.927059173583984,4393158
2020-04-16,71.61195373535156,71.81027221679688,69.60169982910156,70.12454223632812,61.32008361816406,3750040
2020-04-17,72.56749725341797,74.41548919677734,72.32410430908203,72.5765151977539,63.464202880859375,5050094
2020-04-20,73.41487121582031,73.60417938232422,70.73754119873047,72.96414184570312,63.80316162109375,3084394
2020-04-21,72.17987060546875,72.27903747558594,69.21407318115234,69.89917755126953,61.123008728027344,3996863
2020-04-22,70.59330749511719,71.44969177246094,69.9622802734375,71.22432708740234,62.28178787231445,3097003
2020-04-23,71.48574829101562,72.60356140136719,70.4851303100586,72.27001953125,63.19618225097656,2988385
2020-04-24,71.12516784667969,72.46833801269531,70.59330749511719,70.71049499511719,61.832462310791016,3140125
2020-04-27,72.29706573486328,73.72136688232422,71.9725341796875,73.69432830810547,64.44165802001953,2986222
2020-04-28,73.69432830810547,77.16494750976562,73.60417938232422,76.5158920288086,66.90897369384766,4841475
2020-04-29,76.53392028808594,79.57183837890625,76.16432189941406,79.2022476196289,69.25804138183594,3826607
2020-04-30,80.04961395263672,80.22089385986328,75.95698547363281,76.33560180664062,66.7513198852539,5075612
2020-05-04,74.2802734375,74.51465606689453,72.30607604980469,72.83793640136719,63.69279479980469,4191461
2020-05-05,74.2802734375,75.39808654785156,73.29768371582031,75.27188110351562,65.82115173339844,3006825
2020-05-06,75.36202239990234,75.59640502929688,74.00983428955078,74.34337615966797,65.00922393798828,2208883
2020-05-07,73.68531036376953,76.00205993652344,73.46896362304688,76.00205993652344,66.45966339111328,2866749
2020-05-08,78.88673400878906,81.23954010009766,77.61567687988281,79.62593078613281,69.62853240966797,5058187
2020-05-11,80.58147430419922,81.23954010009766,78.7154541015625,79.44564056396484,69.47087860107422,3054212
2020-05-12,78.85968780517578,79.64395904541016,78.15654754638672,79.2022476196289,69.25804138183594,2542741
2020-05-13,77.9942855834961,78.61629486083984,76.86746215820312,77.61567687988281,67.87068176269531,3093092
2020-05-14,76.62406921386719,77.4624252319336,74.14505767822266,75.85782623291016,66.33353424072266,3594252
2020-05-15,76.57899475097656,78.43600463867188,76.38968658447266,77.6517333984375,67.9021987915039,3481963
2020-05-18,79.56282806396484,82.56468963623047,79.25633239746094,82.36636352539062,72.02489471435547,4371769
2020-05-19,84.04308319091797,84.10618591308594,81.16742706298828,83.69151306152344,73.18366241455078,4382536
2020-05-20,83.2588119506836,85.44935607910156,82.68187713623047,85.0346908569336,74.35820007324219,2619015
2020-05-21,84.19632720947266,85.5755615234375,83.64643859863281,84.45775604248047,73.85369110107422,1705791
2020-05-22,83.11457824707031,85.13385009765625,82.87118530273438,84.37662506103516,73.78274536132812,1961577
2020-05-25,85.160888671875,86.56716918945312,84.25942993164062,86.5220947265625,75.65884399414062,1667505
2020-05-26,87.89231872558594,89.04618072509766,87.15311431884766,88.70362854003906,77.56648254394531,3029460
2020-05-27,88.9380111694336,91.0293960571289,88.4872817993164,89.22647857666016,78.02369689941406,2897184
2020-05-28,89.71326446533203,89.83946990966797,88.5233383178711,89.32563781738281,78.11038970947266,2756926
2020-05-29,88.32501220703125,89.91158294677734,88.00950622558594,88.82081604003906,77.66896057128906,4172059
2020-06-02,90.50654602050781,92.07508850097656,90.32625579833984,91.96691131591797,80.4200439453125,3777888
2020-06-03,92.57990264892578,94.8515853881836,91.91282653808594,94.6352310180664,82.75334167480469,3762959
2020-06-04,94.11238861083984,95.5006332397461,93.48136138916016,94.3287353515625,82.4853286743164,3746143
2020-06-05,95.4645767211914,98.2230453491211,95.06793212890625,97.84442901611328,85.55961608886719,4336595
2020-06-08,96.72661590576172,98.65574645996094,95.84318542480469,97.46581268310547,85.2285385131836,2595856
2020-06-09,97.3576431274414,97.98866271972656,95.23019409179688,96.40209197998047,84.29837036132812,3167800
2020-06-10,96.99705505371094,97.93457794189453,94.49099731445312,94.95975494384766,83.03711700439453,2747212
2020-06-11,92.2012939453125,92.2012939453125,89.34366607666016,89.34366607666016,78.12615966796875,4588899
2020-06-12,88.46023559570312,91.2637710571289,87.89231872558594,88.84786224365234,77.69259643554688,3438011
2020-06-15,85.79191589355469,88.77574157714844,85.4673843383789,87.84724426269531,76.81761932373047,2549338
2020-06-16,90.0017318725586,92.38158416748047,89.10928344726562,91.35391998291016,79.88401794433594,4182503
2020-06-17,91.3719482421875,93.40924835205078,90.957275390625,92.29143524169922,80.70381927490234,2628852
2020-06-18,91.76859283447266,94.25662231445312,91.49815368652344,92.5438461303711,80.92454528808594,2717170
2020-06-19,92.83231353759766,94.56311798095703,92.65202331542969,93.58953857421875,81.83895111083984,7364472
2020-06-22,92.83231353759766,93.85997772216797,91.8947982788086,92.48976135253906,80.87725067138672,2060543
