Date,Open,Close
2020-01-02 00:00:00-05:00,271.9878852854873,270.6185913085937
2020-01-03 00:00:00-05:00,265.7797714368177,267.8799743652344
2020-01-06 00:00:00-05:00,266.4551746949551,269.7395935058594
2020-01-07 00:00:00-05:00,268.95319478821267,268.1112670898437
2020-01-08 00:00:00-05:00,269.6933833165688,273.76422119140625
2020-01-09 00:00:00-05:00,272.2746700968885,272.2098999023437
2020-01-10 00:00:00-05:00,273.921562495471,273.0518798828125
2020-01-13 00:00:00-05:00,272.34862505693707,264.46600341796875
2020-01-14 00:00:00-05:00,264.23481516827246,266.67730712890625
2020-01-15 00:00:00-05:00,267.39890354938234,274.236083984375
2020-01-16 00:00:00-05:00,275.7071103909546,278.2421264648437
2020-01-17 00:00:00-05:00,277.5667708968448,276.1419677734375
2020-01-21 00:00:00-05:00,274.6801384164506,278.0478210449219
2020-01-22 00:00:00-05:00,279.39865639879923,278.1033935546875
2020-01-23 00:00:00-05:00,277.56673363547725,277.057861328125
2020-01-24 00:00:00-05:00,276.0217047832953,270.9053955078125
2020-01-27 00:00:00-05:00,266.4552414040471,262.8377380371094
2020-01-28 00:00:00-05:00,262.6711902013824,264.48455810546875
2020-01-29 00:00:00-05:00,262.754441364879,261.7367248535156
2020-01-30 00:00:00-05:00,260.7560701472811,259.9604187011719
2020-01-31 00:00:00-05:00,257.360578919958,252.0684814453125
2020-02-03 00:00:00-05:00,254.5479734680552,253.52099609375
2020-02-04 00:00:00-05:00,256.5371909078355,259.83087158203125
2020-02-05 00:00:00-05:00,264.23479671663347,273.60699462890625
2020-02-06 00:00:00-05:00,274.78198296228794,270.58160400390625
2020-02-07 00:00:00-05:00,270.9608053241453,267.5838623046875
2020-02-10 00:00:00-05:00,264.8176581494106,265.55780029296875
2020-02-11 00:00:00-05:00,265.3912716158097,269.0365295410156
2020-02-12 00:00:00-05:00,272.9315256083479,280.77716064453125
2020-02-13 00:00:00-05:00,277.68700318855053,279.5928955078125
2020-02-14 00:00:00-05:00,279.6022652963941,276.4288635253906
2020-02-18 00:00:00-05:00,277.25215981158664,279.5373840332031
2020-02-19 00:00:00-05:00,280.675432044462,282.4703063964844
2020-02-20 00:00:00-05:00,280.51812960180456,279.5281677246094
2020-02-21 00:00:00-05:00,277.9924388281874,278.880615234375
2020-02-24 00:00:00-05:00,265.4282210374204,257.00897216796875
2020-02-25 00:00:00-05:00,259.1924582792146,243.686264038086
2020-02-26 00:00:00-05:00,244.9167243769559,243.3253936767578
2020-02-27 00:00:00-05:00,239.0880750527712,234.92469787597656
2020-02-28 00:00:00-05:00,227.78216864412465,235.8868560791016
2020-03-02 00:00:00-05:00,238.0888869289088,252.6791534423828
2020-03-03 00:00:00-05:00,254.7515437171347,241.84510803222656
2020-03-04 00:00:00-05:00,268.3056112504435,267.7690124511719
2020-03-05 00:00:00-05:00,260.5340195357861,261.7922668457031
2020-03-06 00:00:00-05:00,254.8162729808016,262.6341247558594
2020-03-09 00:00:00-04:00,244.676159628268,252.98439025878903
2020-03-10 00:00:00-04:00,258.7945973818257,259.0536499023437
2020-03-11 00:00:00-04:00,254.20562664689533,256.99969482421875
2020-03-12 00:00:00-04:00,240.549862377802,231.67727661132807
2020-03-13 00:00:00-04:00,242.51170439115904,252.7793731689453
2020-03-16 00:00:00-04:00,226.65031422211243,209.1070251464844
2020-03-17 00:00:00-04:00,214.47779651802887,226.92906188964844
2020-03-18 00:00:00-04:00,209.7667139312338,201.6919708251953
2020-03-19 00:00:00-04:00,201.617657790723,204.23800659179688
2020-03-20 00:00:00-04:00,207.3786349929524,191.9632263183593
2020-03-23 00:00:00-04:00,187.7354261119755,181.06378173828125
2020-03-24 00:00:00-04:00,187.82834374250328,204.23800659179688
2020-03-25 00:00:00-04:00,203.5782480938161,217.887924194336
2020-03-26 00:00:00-04:00,217.46048639714985,237.3081817626953
2020-03-27 00:00:00-04:00,225.73967554480225,225.28436279296875
2020-03-30 00:00:00-04:00,225.46093020199623,233.4892120361328
2020-03-31 00:00:00-04:00,226.24142512836767,231.7237091064453
2020-04-01 00:00:00-04:00,221.790576591044,220.517578125
2020-04-02 00:00:00-04:00,218.64061800147056,223.4167022705078
2020-04-03 00:00:00-04:00,221.44675868368464,213.241928100586
2020-04-06 00:00:00-04:00,223.0078358435928,230.75735473632807
2020-04-07 00:00:00-04:00,241.41525584669137,230.47857666015625
2020-04-08 00:00:00-04:00,230.15330225830868,248.8673553466797
2020-04-09 00:00:00-04:00,246.2377810683567,245.42938232421875
2020-04-13 00:00:00-04:00,243.5059365797866,244.8532867431641
2020-04-14 00:00:00-04:00,249.9545594954006,251.34835815429688
2020-04-15 00:00:00-04:00,256.7656250942068,261.7368469238281
2020-04-16 00:00:00-04:00,263.3722457293566,277.3009338378906
2020-04-17 00:00:00-04:00,279.67966992090163,269.9881286621094
2020-04-20 00:00:00-04:00,265.1006132215992,262.16436767578125
2020-04-21 00:00:00-04:00,255.48339179531112,254.7771911621093
2020-04-22 00:00:00-04:00,259.7855166358948,257.4067687988281
2020-04-23 00:00:00-04:00,259.3023486942006,265.12841796875
