Date,Open,Close
2020-01-02 00:00:00-05:00,73.93299726138943,74.71226501464844
2020-01-03 00:00:00-05:00,73.60832526915783,74.07101440429688
2020-01-06 00:00:00-05:00,74.05476978530235,74.38758087158203
2020-01-07 00:00:00-05:00,73.70570853580098,72.40692901611328
2020-01-08 00:00:00-05:00,72.3176599735366,71.91990661621094
2020-01-09 00:00:00-05:00,72.20402011601934,72.55307006835938
2020-01-10 00:00:00-05:00,72.82906493293893,72.67483520507812
2020-01-13 00:00:00-05:00,72.66670399708364,72.65858459472656
2020-01-14 00:00:00-05:00,72.46377505846402,72.99951934814453
2020-01-15 00:00:00-05:00,73.13749489133845,74.306396484375
2020-01-16 00:00:00-05:00,74.56616607612207,74.0141830444336
2020-01-17 00:00:00-05:00,74.09535603245949,73.84371948242188
2020-01-21 00:00:00-05:00,73.64078828925928,73.031982421875
2020-01-22 00:00:00-05:00,73.19432946968945,72.77222442626953
2020-01-23 00:00:00-05:00,72.78034177491783,71.8874282836914
2020-01-24 00:00:00-05:00,71.94424679079033,69.79314422607422
2020-01-27 00:00:00-05:00,69.07880878445414,69.89054107666016
2020-01-28 00:00:00-05:00,70.16655116074848,70.01232147216797
2020-01-29 00:00:00-05:00,70.29641381502212,70.81592559814453
2020-01-30 00:00:00-05:00,70.58053028194955,70.21524810791016
2020-01-31 00:00:00-05:00,70.11784938133852,69.35482025146484
2020-02-03 00:00:00-05:00,69.84183995683654,70.89710235595703
2020-02-04 00:00:00-05:00,71.78192164051823,71.72510528564453
2020-02-05 00:00:00-05:00,68.73788171556731,69.67137908935547
2020-02-06 00:00:00-05:00,69.82563929522992,69.54964447021484
2020-02-07 00:00:00-05:00,69.72010088585984,69.06259155273438
2020-02-10 00:00:00-05:00,69.0625778130397,69.53338623046875
2020-02-11 00:00:00-05:00,69.69575229104811,69.20059204101562
2020-02-12 00:00:00-05:00,69.0301198425219,67.57711029052734
2020-02-13 00:00:00-05:00,67.31734727586557,66.5380859375
2020-02-14 00:00:00-05:00,66.74912691249334,67.09005737304688
2020-02-18 00:00:00-05:00,67.2767519623505,66.93582153320312
2020-02-19 00:00:00-05:00,67.43911366684046,66.56243896484375
2020-02-20 00:00:00-05:00,66.7410015625707,66.96016693115234
2020-02-21 00:00:00-05:00,66.71667373033799,66.83843231201172
2020-02-24 00:00:00-05:00,65.43413855150587,66.01859283447266
2020-02-25 00:00:00-05:00,66.18091172365375,65.15812683105469
2020-02-26 00:00:00-05:00,65.47470522973805,64.89025115966797
2020-02-27 00:00:00-05:00,65.51529882859238,63.380428314208984
2020-02-28 00:00:00-05:00,62.24399804968196,62.14659118652344
2020-03-02 00:00:00-05:00,62.609270316545846,66.05103302001953
2020-03-03 00:00:00-05:00,66.07538548710882,64.23274230957031
2020-03-04 00:00:00-05:00,66.15656196516268,67.34981536865234
2020-03-05 00:00:00-05:00,66.18092132106652,66.22151184082031
2020-03-06 00:00:00-05:00,64.91459768252139,66.72476959228516
2020-03-09 00:00:00-04:00,63.315496777246196,64.09476470947266
2020-03-10 00:00:00-04:00,65.32859794819841,66.57867431640625
2020-03-11 00:00:00-04:00,64.8009563424706,64.33015441894531
2020-03-12 00:00:00-04:00,60.393232114039726,60.43382263183594
2020-03-13 00:00:00-04:00,62.38171870043669,62.81549072265625
2020-03-16 00:00:00-04:00,57.92120643276385,57.22553253173828
2020-03-17 00:00:00-04:00,58.641435778740096,60.95762634277344
2020-03-18 00:00:00-04:00,58.477743718332874,58.62506103515625
2020-03-19 00:00:00-04:00,58.3958992928969,57.88846206665039
2020-03-20 00:00:00-04:00,56.92271606679649,58.40410232543945
2020-03-23 00:00:00-04:00,57.51198305034085,54.344608306884766
2020-03-24 00:00:00-04:00,56.464367744199905,56.51347351074219
2020-03-25 00:00:00-04:00,55.989682735457365,55.83417892456055
2020-03-26 00:00:00-04:00,55.768688373741725,60.18009948730469
2020-03-27 00:00:00-04:00,58.76420143159334,58.7069091796875
2020-03-30 00:00:00-04:00,60.25377420382874,62.979190826416016
2020-03-31 00:00:00-04:00,62.40627390475623,62.97099685668945
2020-04-01 00:00:00-04:00,61.10493367137051,60.40107345581055
2020-04-02 00:00:00-04:00,62.18527561435988,62.91368865966797
2020-04-03 00:00:00-04:00,62.430825775087406,62.406272888183594
2020-04-06 00:00:00-04:00,64.10863205567777,65.7291488647461
2020-04-07 00:00:00-04:00,66.85042119036004,64.296875
2020-04-08 00:00:00-04:00,64.80431110870784,66.80130767822266
2020-04-09 00:00:00-04:00,66.43301133598759,67.51335144042969
2020-04-13 00:00:00-04:00,66.96500397190837,65.91739654541016
2020-04-14 00:00:00-04:00,67.38240666039603,67.79981231689453
2020-04-15 00:00:00-04:00,66.48209899628826,67.16958618164062
2020-04-16 00:00:00-04:00,67.64429331617183,67.93074798583984
2020-04-17 00:00:00-04:00,68.70829022983538,68.3072509765625
2020-04-20 00:00:00-04:00,67.78343369325572,68.0125961303711
2020-04-21 00:00:00-04:00,66.80130886982226,64.296875
2020-04-22 00:00:00-04:00,64.82067254573838,65.45906066894531
2020-04-23 00:00:00-04:00,65.6309339602783,66.19566345214844
2020-04-24 00:00:00-04:00,66.78495040113344,66.64581298828125
2020-04-27 00:00:00-04:00,66.48211554831607,68.73283386230469
2020-04-28 00:00:00-04:00,66.44121551513672,66.44121551513672
2020-04-29 00:00:00-04:00,67.26782848431249,66.10563659667969
2020-04-30 00:00:00-04:00,65.32811735257023,64.93526458740234
2020-05-01 00:00:00-04:00,64.54240719459975,63.568458557128906
2020-05-04 00:00:00-04:00,63.85491830353031,62.9055290222168
2020-05-05 00:00:00-04:00,63.22471405674034,63.84672927856445
2020-05-06 00:00:00-04:00,64.12499307446122,63.11830520629883
2020-05-07 00:00:00-04:00,63.020105562947315,61.87428665161133
2020-05-08 00:00:00-04:00,62.61087879375719,62.52903366088867
2020-05-11 00:00:00-04:00,62.226214344541624,63.764892578125
2020-05-12 00:00:00-04:00,63.9613228337728,63.17561721801758
2020-05-13 00:00:00-04:00,62.74182710300224,63.74850845336914
2020-05-14 00:00:00-04:00,63.24926601611759,65.516357421875
2020-05-15 00:00:00-04:00,65.56545264463807,65.29536437988281
2020-05-18 00:00:00-04:00,66.29386104818155,65.24625396728516
2020-05-19 00:00:00-04:00,65.04165626854079,63.470245361328125
2020-05-20 00:00:00-04:00,63.863087776557634,62.9300651550293
2020-05-21 00:00:00-04:00,62.82368646642496,62.65180969238281
2020-05-22 00:00:00-04:00,62.340803413759225,62.504493713378906
2020-05-26 00:00:00-04:00,64.05133969445271,63.23289489746094
2020-05-27 00:00:00-04:00,63.02010038487624,63.470245361328125
2020-05-28 00:00:00-04:00,64.32961439209018,64.68972778320312
2020-05-29 00:00:00-04:00,65.03346412307006,66.06470489501953
2020-06-01 00:00:00-04:00,65.62275555070653,65.11531829833984
2020-06-02 00:00:00-04:00,65.0989594891879,66.16293334960938
2020-06-03 00:00:00-04:00,66.29387215231814,67.16142272949219
2020-06-04 00:00:00-04:00,66.51484955447884,66.7440185546875
2020-06-05 00:00:00-04:00,67.20235456527362,67.32511901855469
2020-06-08 00:00:00-04:00,66.41662655668507,67.8488998413086
2020-06-09 00:00:00-04:00,68.08627171679213,67.32511901855469
2020-06-10 00:00:00-04:00,67.472444151115,66.92408752441406
2020-06-11 00:00:00-04:00,66.13836701215357,63.30655288696289
2020-06-12 00:00:00-04:00,64.25524738946771,62.943580627441406
2020-06-15 00:00:00-04:00,61.79690059964757,61.06269073486328
2020-06-16 00:00:00-04:00,62.184629168574965,63.49629592895508
2020-06-17 00:00:00-04:00,63.81803156787769,62.935333251953125
2020-06-18 00:00:00-04:00,62.390856043593644,62.87757873535156
2020-06-19 00:00:00-04:00,63.62829287778253,64.26350402832031
2020-06-22 00:00:00-04:00,63.82627101908455,63.31480026245117
2020-06-23 00:00:00-04:00,63.93351302402994,63.620033264160156
2020-06-24 00:00:00-04:00,63.29830610270802,62.588844299316406
2020-06-25 00:00:00-04:00,62.407347735659194,63.16630554199219
2020-06-26 00:00:00-04:00,62.98482120625043,62.02788543701172
2020-06-29 00:00:00-04:00,62.61360279698128,62.79509735107422
2020-06-30 00:00:00-04:00,63.31481789741138,63.79328918457031
2020-07-01 00:00:00-04:00,63.87577257102778,64.44498443603516
2020-07-02 00:00:00-04:00,64.81620455127133,64.98944091796875
2020-07-06 00:00:00-04:00,65.36891868302631,65.64939880371094
2020-07-07 00:00:00-04:00,65.17094838464365,64.9399642944336
2020-07-08 00:00:00-04:00,64.86572149659898,64.2800064086914
2020-07-09 00:00:00-04:00,64.29648716220348,63.26530075073242
2020-07-10 00:00:00-04:00,63.314802015320915,63.29830551147461
2020-07-13 00:00:00-04:00,63.52104078769118,63.80977249145508
2020-07-14 00:00:00-04:00,63.966515845350244,64.55223083496094
2020-07-15 00:00:00-04:00,65.36892885215151,65.53392028808594
2020-07-16 00:00:00-04:00,65.81440293928068,65.50092315673828
2020-07-17 00:00:00-04:00,65.76490108457969,65.88864135742188
2020-07-20 00:00:00-04:00,65.8886429098714,65.50917053222656
2020-07-21 00:00:00-04:00,65.76491514071733,65.08020782470703
2020-07-22 00:00:00-04:00,65.43491245686779,64.98944091796875
2020-07-23 00:00:00-04:00,65.29467960545732,64.3954849243164
2020-07-24 00:00:00-04:00,64.22225035148621,63.60354232788086
2020-07-27 00:00:00-04:00,63.03432104558472,65.11319732666016
2020-07-28 00:00:00-04:00,65.3276860759135,65.74015808105469
2020-07-29 00:00:00-04:00,65.37716768918857,65.45966339111328
2020-07-30 00:00:00-04:00,64.94819406918234,65.16268157958984
2020-07-31 00:00:00-04:00,66.73008274524875,66.1938705444336
2020-08-03 00:00:00-04:00,67.76952389492877,68.09125518798828
2020-08-04 00:00:00-04:00,68.09950984879711,67.3735580444336
2020-08-05 00:00:00-04:00,67.70354030034912,67.34881591796875
2020-08-06 00:00:00-04:00,67.20031018900197,66.86207580566406
2020-08-07 00:00:00-04:00,66.64760078855366,66.83733367919922
2020-08-10 00:00:00-04:00,66.82909301107165,66.74659729003906
2020-08-11 00:00:00-04:00,67.43954947397766,66.74659729003906
2020-08-12 00:00:00-04:00,67.12607379337356,68.20675659179688
2020-08-13 00:00:00-04:00,67.75304952644017,68.91622161865234
2020-08-14 00:00:00-04:00,68.78421875305506,68.86671447753906
2020-08-17 00:00:00-04:00,69.5266548970738,69.9226303100586
2020-08-18 00:00:00-04:00,70.02988749258526,69.75765228271484
2020-08-19 00:00:00-04:00,69.75765519172698,70.1453857421875
2020-08-20 00:00:00-04:00,69.95564624242486,70.1453857421875
2020-08-21 00:00:00-04:00,70.20313242790753,70.10413360595703
2020-08-24 00:00:00-04:00,70.28563037392449,70.46712493896484
2020-08-25 00:00:00-04:00,70.87133433983455,70.68159484863281
2020-08-26 00:00:00-04:00,70.3763692054662,70.56610870361328
2020-08-27 00:00:00-04:00,70.49186800696516,70.7970962524414
2020-08-28 00:00:00-04:00,70.84659987917419,70.6568603515625
2020-08-31 00:00:00-04:00,70.61559608612546,70.3433609008789
2020-09-01 00:00:00-04:00,70.4093648672769,69.6504135131836
2020-09-02 00:00:00-04:00,69.69166916185607,71.7127914428711
2020-09-03 00:00:00-04:00,72.33975043673244,70.52486419677734
2020-09-04 00:00:00-04:00,70.5743355672449,70.318603515625
2020-09-08 00:00:00-04:00,70.8960715679163,68.74295806884766
2020-09-09 00:00:00-04:00,69.10594569265372,70.02163696289062
2020-09-10 00:00:00-04:00,69.89788309880157,68.9409408569336
2020-09-11 00:00:00-04:00,69.16369828552564,69.69166564941406
2020-09-14 00:00:00-04:00,69.96587206308226,69.93263244628906
2020-09-15 00:00:00-04:00,70.406277247175,69.97418212890625
2020-09-16 00:00:00-04:00,70.21514517481205,71.10426330566406
2020-09-17 00:00:00-04:00,70.946412717547,71.16246032714844
2020-09-18 00:00:00-04:00,71.10426365647712,71.3036880493164
2020-09-21 00:00:00-04:00,70.5641497703357,69.07675170898438
2020-09-22 00:00:00-04:00,69.05182083225093,68.91886901855469
2020-09-23 00:00:00-04:00,69.0435024155841,68.66127014160156
2020-09-24 00:00:00-04:00,68.22086600953449,69.0933609008789
2020-09-25 00:00:00-04:00,68.26242463893698,68.91056060791016
2020-09-28 00:00:00-04:00,69.1349258735658,68.7693099975586
2020-09-29 00:00:00-04:00,68.70283886197592,68.05470275878906
2020-09-30 00:00:00-04:00,68.35381145572458,68.92716979980469
2020-10-01 00:00:00-04:00,69.11830812161062,67.8386459350586
2020-10-02 00:00:00-04:00,67.1406478881836,67.1406478881836
2020-10-05 00:00:00-04:00,67.49796643966268,67.50627136230469
2020-10-06 00:00:00-04:00,67.41485660427514,66.1684341430664
2020-10-07 00:00:00-04:00,66.55066929395866,66.50912475585938
2020-10-08 00:00:00-04:00,66.79994882479198,66.8747329711914
2020-10-09 00:00:00-04:00,67.20711947538251,66.7750244140625
2020-10-12 00:00:00-04:00,66.89966466485227,66.7750244140625
2020-10-13 00:00:00-04:00,66.72517673852299,67.06586456298828
2020-10-14 00:00:00-04:00,67.18220025943758,66.89967346191406
2020-10-15 00:00:00-04:00,66.30969773793893,65.6948013305664
2020-10-16 00:00:00-04:00,65.89421763381505,66.3346176147461
2020-10-19 00:00:00-04:00,66.57559889930445,65.3707275390625
2020-10-20 00:00:00-04:00,65.62000105600994,65.03833770751953
2020-10-21 00:00:00-04:00,65.03004174889853,64.87216186523438
2020-10-22 00:00:00-04:00,64.89709147787501,65.81944274902344
2020-10-23 00:00:00-04:00,65.86097801904575,66.3346176147461
2020-10-26 00:00:00-04:00,65.91915382464747,65.51199340820312
2020-10-27 00:00:00-04:00,65.58677377804588,64.80567932128906
2020-10-28 00:00:00-04:00,64.09105793246827,63.301658630371094
2020-10-29 00:00:00-04:00,63.293363531836256,63.060699462890625
2020-10-30 00:00:00-04:00,62.63690700799599,62.495643615722656
2020-11-02 00:00:00-05:00,63.5260216847915,63.742069244384766
2020-11-03 00:00:00-05:00,64.37358141780217,63.91656494140625
2020-11-04 00:00:00-05:00,66.42603428260112,66.99108123779297
2020-11-05 00:00:00-05:00,68.18764200676033,66.85812377929688
2020-11-06 00:00:00-05:00,66.0188580567525,66.7750244140625
2020-11-09 00:00:00-05:00,70.44781670172675,66.891357421875
2020-11-10 00:00:00-05:00,67.95498219663538,67.39824676513672
2020-11-11 00:00:00-05:00,68.02976781765082,67.35669708251953
2020-11-12 00:00:00-05:00,66.93291764693741,66.35956573486328
2020-11-13 00:00:00-05:00,66.67531108396572,67.3816146850586
2020-11-16 00:00:00-05:00,67.49796055799379,66.6254653930664
2020-11-17 00:00:00-05:00,67.35668945712042,67.72230529785156
2020-11-18 00:00:00-05:00,67.66413543962184,66.6836166381836
2020-11-19 00:00:00-05:00,67.11572469488284,66.79996490478516
2020-11-20 00:00:00-05:00,66.86643185580337,66.84981536865234
